ward_no,date,mean
50,2018-08-07,-0.18751305886850875
52,2018-08-07,-0.2262135286573748
51,2018-08-07,-0.2261024314417332
54,2018-08-07,-0.2255326081067324
53,2018-08-07,-0.2255326081067324
55,2018-08-07,-0.27379577503085106
37,2018-08-07,-0.540166656421772
40,2018-08-07,-0.4585136648535961
38,2018-08-07,-0.5176847788492671
39,2018-08-07,-0.42554637000413786
41,2018-08-07,-0.3713660181435696
42,2018-08-07,-0.3645925012946822
43,2018-08-07,-0.3033734564480092
45,2018-08-07,-0.3551536769706076
46,2018-08-07,-0.2733115902294353
44,2018-08-07,-0.27325945098807164
11,2018-08-07,-0.2271408441278171
12,2018-08-07,-0.24684462242666355
13,2018-08-07,-0.2095000770164441
14,2018-08-07,-0.3212167547495667
1,2018-08-07,-0.3019864672188232
2,2018-08-07,-0.3144602634556086
3,2018-08-07,-0.26344643557364417
4,2018-08-07,-0.29032125146764154
5,2018-08-07,-0.3402771944462888
6,2018-08-07,-0.3189310152822923
7,2018-08-07,-0.2848243785072202
9,2018-08-07,-0.21649915663080327
10,2018-08-07,-0.1945474740646591
8,2018-08-07,-0.28702450239087224
29,2018-08-14,-0.6957531730756731
28,2018-08-14,-0.7474814193011863
27,2018-08-14,-0.7743891657588663
26,2018-08-14,-0.7418936934877853
25,2018-08-14,-0.7724910536435976
24,2018-08-14,-0.7895859758584544
30,2018-08-14,-0.839370659069117
31,2018-08-14,-0.8494170967185121
32,2018-08-14,-0.9782772436998696
77,2018-08-14,-1.227099178459583
74,2018-08-14,-1.1805746191059088
72,2018-08-14,-1.0867099159109137
68,2018-08-14,-0.8853115588919296
67,2018-08-14,-0.9044626074541876
69,2018-08-14,-0.9422973260422738
70,2018-08-14,-0.9987274387540964
71,2018-08-14,-1.0250464851733792
73,2018-08-14,-1.2388473587035385
75,2018-08-14,-1.1897356806349768
76,2018-08-14,-1.3099515958971482
35,2018-08-14,-1.0372522556107209
34,2018-08-14,-1.2260325240678072
36,2018-08-14,-0.8941289407339561
33,2018-08-14,-1.1385073112281223
15,2018-08-14,-0.8387746829616064
16,2018-08-14,-0.7644900300349102
17,2018-08-14,-0.7969248725350174
18,2018-08-14,-0.7564263785166851
19,2018-08-14,-0.7761959289009104
20,2018-08-14,-0.7372400114164339
21,2018-08-14,-0.8087891970437868
22,2018-08-14,-0.791589321156376
23,2018-08-14,-0.7852728982678318
59,2018-08-14,-0.9578186346641328
56,2018-08-14,-1.1637318006637904
58,2018-08-14,-0.9870978478191036
57,2018-08-14,-1.0463555703939311
60,2018-08-14,-0.9320589770853428
62,2018-08-14,-0.8349985193313834
61,2018-08-14,-0.8664090250292222
65,2018-08-14,-0.8866886322553711
64,2018-08-14,-0.8777273746208669
66,2018-08-14,-0.8409417895163088
63,2018-08-14,-0.8168847076981515
48,2018-08-14,-1.105310653740512
