ward_no,date,mean
2,2019-01-01,-0.7023628366
3,2019-01-01,-0.713925353
4,2019-01-01,-0.7318773106
5,2019-01-01,-0.70407847
6,2019-01-01,-0.7186435938
7,2019-01-01,-0.7210221799
8,2019-01-01,-0.7177090809
9,2019-01-01,-0.7172690408
10,2019-01-01,-0.7264680295
11,2019-01-01,-0.9506022763
12,2019-01-01,-0.8156222268
13,2019-01-01,-0.8874128554
14,2019-01-01,-0.7688397331
15,2019-01-01,-0.9572870902
16,2019-01-01,-0.7037071546
17,2019-01-01,-0.6915234166
18,2019-01-01,-0.7125762942
19,2019-01-01,-0.7443819164
20,2019-01-01,-0.8388147317
21,2019-01-01,-0.8922580592
22,2019-01-01,-0.9440993946
23,2019-01-01,-0.7461027488
24,2019-01-01,-0.7196289724
1,2019-01-08,-0.732616189
2,2019-01-08,-0.704967385
3,2019-01-08,-0.7265621193
4,2019-01-08,-0.7497344917
5,2019-01-08,-0.7122699984
6,2019-01-08,-0.6958687466
7,2019-01-08,-0.7422028546
8,2019-01-08,-0.6888705525
9,2019-01-08,-0.6902688503
10,2019-01-08,-0.6280612912
11,2019-01-08,-0.81498724
12,2019-01-08,-0.6925803679
13,2019-01-08,-0.756856331
14,2019-01-08,-0.7315495299
15,2019-01-08,-0.7862922078
16,2019-01-08,-0.6578191297
17,2019-01-08,-0.6574788669
18,2019-01-08,-0.6236668064
19,2019-01-08,-0.6631122449
20,2019-01-08,-0.7320250694
21,2019-01-08,-0.7892155021
22,2019-01-08,-0.7895820607
23,2019-01-08,-0.6835167216
24,2019-01-08,-0.6181918178
1,2019-01-15,-0.6692163981
2,2019-01-15,-0.6681135174
3,2019-01-15,-0.6807079164
4,2019-01-15,-0.6985072983
5,2019-01-15,-0.6713449991
6,2019-01-15,-0.6570678114
7,2019-01-15,-0.6943853389
8,2019-01-15,-0.6308892691
9,2019-01-15,-0.6284377737
10,2019-01-15,-0.6782131334
11,2019-01-15,-0.7348639924
12,2019-01-15,-0.6979500397
13,2019-01-15,-0.7427363867
14,2019-01-15,-0.6238707826
15,2019-01-15,-0.702369608
16,2019-01-15,-0.6583715809
17,2019-01-15,-0.6488872698
18,2019-01-15,-0.5938701768
19,2019-01-15,-0.6175946779
20,2019-01-15,-0.6952185381
21,2019-01-15,-0.7152693534
22,2019-01-15,-0.7310672492
23,2019-01-15,-0.6289944668
