ward_no,date,mean
33,2018-07-17,-0.5963008470861191
47,2018-07-17,-0.6004132195615347
34,2018-07-17,-0.5173394621054287
35,2018-07-17,-0.5380006714327455
42,2018-07-17,-0.5314840271638113
43,2018-07-17,-0.5461699002336304
45,2018-07-17,-0.5671409279166081
48,2018-07-17,-0.5901447646480045
49,2018-07-17,-0.5601978116096121
50,2018-07-17,-0.5611735953670458
36,2018-07-17,-0.5716491755798017
37,2018-07-17,-0.6148766042080884
71,2018-07-17,-0.5174780988470008
38,2018-07-17,-0.5760936264827362
39,2018-07-17,-0.5653774440112045
40,2018-07-17,-0.5567119352543051
41,2018-07-17,-0.5153559796485467
70,2018-07-17,-0.5056220732301285
44,2018-07-17,-0.5276843807300707
58,2018-07-17,-0.5466448502249509
59,2018-07-17,-0.4572767605547891
69,2018-07-17,-0.5203257387352621
55,2018-07-17,-0.33277632734453577
54,2018-07-17,-0.527365479314011
53,2018-07-17,-0.20826803418187367
52,2018-07-17,-0.299537781104474
61,2018-07-17,-0.4624215747080546
60,2018-07-17,-0.4501282179951869
57,2018-07-17,-0.489703896215932
56,2018-07-17,-0.4029912253515839
67,2018-07-17,-0.4935349020328935
66,2018-07-17,-0.5734748574375965
64,2018-07-17,-0.5801187153518791
63,2018-07-17,-0.3975315511903977
62,2018-07-17,-0.5187721762709773
65,2018-07-17,-0.6341221988194857
68,2018-07-17,-0.7052786732344093
72,2018-07-17,-0.7028549182684849
73,2018-07-17,-0.6423129941767565
74,2018-07-17,-0.7248419962202786
77,2018-07-17,-0.5990394823452198
75,2018-07-17,-0.5835459918540343
76,2018-07-17,-0.6294972296518051
76,2018-07-17,-0.6719395040853701
78,2018-07-17,-0.616249812382866
79,2018-07-17,-0.6305123790357452
83,2018-07-17,-0.1853595802412573
82,2018-07-17,-0.3451933061827258
80,2018-07-17,-0.5544355775829718
29,2018-07-17,-0.5843086471523633
81,2018-07-17,-0.2709288051968524
84,2018-07-17,-0.2096111765329169
85,2018-07-17,-0.18334999375593086
2,2018-07-24,-0.2296240474757168
5,2018-07-24,-0.11850370949284825
4,2018-07-24,-0.11641708858206574
3,2018-07-24,-0.22395089725642173
1,2018-07-24,-0.3167688886637133
6,2018-07-24,-0.19562624759220065
21,2018-07-24,-0.2050694215701461
7,2018-07-24,-0.16620197041120896
8,2018-07-24,-0.15212679129860748
10,2018-07-24,-0.17025494288034795
13,2018-07-24,-0.1955200697565415
14,2018-07-24,-0.207870179754682
9,2018-07-24,-0.19888855724704932
11,2018-07-24,-0.17815840829784566
12,2018-07-24,-0.21312627737663925
20,2018-07-24,-0.19932599596643708
15,2018-07-24,-0.22260564259039856
16,2018-07-24,-0.22303266182161288
17,2018-07-24,-0.2107416811606586
18,2018-07-24,-0.2075869147737038
24,2018-07-24,-0.13293901678794093
19,2018-07-24,-0.1964135053282328
22,2018-07-24,-0.18605634503946605
23,2018-07-24,-0.18141382330230296
27,2018-07-24,-0.12383118432154185
28,2018-07-24,-0.1152450854504262
25,2018-07-24,-0.09437117325711912
26,2018-07-24,-0.0897982946863118
30,2018-07-24,-0.1114951459530774
31,2018-07-24,-0.11681562419873702
32,2018-07-24,-0.09270309193433683
46,2018-07-24,-0.11766562832787135
51,2018-07-24,-0.06423027903307661
33,2018-07-24,-0.133217363015581
47,2018-07-24,-0.11920361849916053
34,2018-07-24,-0.16611658159300796
35,2018-07-24,-0.17995728185272414
42,2018-07-24,-0.17959684859116196
43,2018-07-24,-0.1260741328726286
45,2018-07-24,-0.09364962520227234
48,2018-07-24,-0.06769667791756795
49,2018-07-24,-0.05528071909694871
