,ward_no,date,mean
2069,127,2018-10-16,-0.5649017909902164
2070,53,2018-10-16,-0.39919407018905617
2071,34,2018-10-16,-0.34337080974123924
2072,135,2018-10-16,-0.4699075966590094
2073,117,2018-10-16,-0.40112722585983335
2074,130,2018-10-16,-0.4144367391486422
2075,19,2018-10-16,-0.3901823827377473
2076,78,2018-10-16,-0.4673098549436766
2077,27,2018-10-16,-0.3644205855363784
2078,98,2018-10-16,-0.3710910401346653
2079,6,2018-10-16,-0.4363871805347836
2080,2,2018-10-16,-0.4431354279445768
2081,59,2018-10-16,-0.3416436927228905
2082,131,2018-10-16,-0.45004086014719774
2083,42,2018-10-16,-0.3883473099855684
2084,129,2018-10-16,-0.4355672862449135
2085,51,2018-10-16,-0.38833197247203743
2086,120,2018-10-16,-0.4113210504150627
2087,8,2018-10-16,-0.3963507436079774
2088,1,2018-10-16,-0.4438784627249645
2089,80,2018-10-16,-0.4659152325459889
2090,55,2018-10-16,-0.3739217145626943
2091,64,2018-10-16,-0.35557993299477497
2092,107,2018-10-16,-0.32043095950447936
2093,77,2018-10-16,-0.4597295715552338
2094,28,2018-10-16,-0.3587416342206454
2095,112,2018-10-16,-0.4320125542667936
2096,133,2018-10-16,-0.4723277420934253
2097,65,2018-10-16,-0.3304710297912572
2098,24,2018-10-16,-0.37912714374829787
2099,128,2018-10-16,-0.4472707734484956
2100,50,2018-10-16,-0.37915680606399865
2101,113,2018-10-16,-0.4283963253208925
2102,94,2018-10-16,-0.3611049870114198
2103,79,2018-10-16,-0.4643946002545255
2104,11,2018-10-16,-0.3720453541913068
2105,15,2018-10-16,-0.3688202771209947
2106,140,2018-10-16,-0.51556439655258
2107,97,2018-10-16,-0.3885362493961959
2108,48,2018-10-16,-0.382530222435238
2109,35,2018-10-16,-0.3655288043302125
2110,116,2018-10-16,-0.406369685929348
2111,95,2018-10-16,-0.36816284378165737
2112,30,2018-10-16,-0.3597826223982788
2113,58,2018-10-16,-0.3409289869359128
2114,105,2018-10-16,-0.3288096298556503
2115,20,2018-10-23,-0.3230417774855784
2116,102,2018-10-23,-0.42908620090088107
2117,46,2018-10-23,-0.3633291278488308
2118,73,2018-10-23,-0.5075692251833656
2119,82,2018-10-23,-0.5037237014807312
2120,124,2018-10-23,-0.4494307328817577
2121,56,2018-10-23,-0.4510427331714635
2122,3,2018-10-23,-0.34725685771640896
2123,36,2018-10-23,-0.3811940641737936
2124,41,2018-10-23,-0.3249179527422748
2125,37,2018-10-23,-0.3415017449093861
2126,139,2018-10-23,-0.13797276143350268
2127,23,2018-10-23,-0.32083517621054314
2128,40,2018-10-23,-0.32451123104735186
2129,121,2018-10-23,-0.4280991580098869
2130,33,2018-10-23,-0.4636616537834105
2131,103,2018-10-23,-0.443969312793078
2132,13,2018-10-23,-0.3473018158776261
2133,66,2018-10-23,-0.5236270633761805
2134,123,2018-10-23,-0.4183400964182767
2135,63,2018-10-23,-0.4046147963696723
2136,21,2018-10-23,-0.3216880898777237
2137,49,2018-10-23,-0.3319674594212963
2138,70,2018-10-23,-0.4345851425788654
2139,45,2018-10-23,-0.36344321551748254
2140,100,2018-10-23,-0.42684322404182495
2141,92,2018-10-23,-0.4896232751412741
2142,9,2018-10-23,-0.33641517785527697
2143,114,2018-10-23,-0.4918248372164825
2144,101,2018-10-23,-0.4144974997783506
2145,138,2018-10-23,-0.16409276137696815
2146,31,2018-10-23,-0.3664091336478691
2147,104,2018-10-23,-0.4796011666076364
2148,5,2018-10-23,-0.3445122183812272
2149,126,2018-10-23,-0.3005192624338551
2150,14,2018-10-23,-0.34958016937296554
2151,111,2018-10-23,-0.4401256958066733
2152,93,2018-10-23,-0.4782563332004639
2153,61,2018-10-23,-0.40096365289655855
2154,86,2018-10-23,-0.4946631514792867
2155,90,2018-10-23,-0.4903873044072562
2156,26,2018-10-23,-0.3362913887650083
2157,72,2018-10-23,-0.4854248052674406
2158,134,2018-10-23,-0.2582862261779176
2159,99,2018-10-23,-0.4108139440874894
2160,125,2018-10-23,-0.3372805482826544
2161,118,2018-10-23,-0.4570285651314138
2162,83,2018-10-23,-0.5075559105700598
2163,43,2018-10-23,-0.3219540435366257
2164,47,2018-10-23,-0.34239618740748906
2165,115,2018-10-23,-0.4518296208089456
2166,68,2018-10-23,-0.4978374095484409
2167,39,2018-10-23,-0.3287638489307375
2168,12,2018-10-23,-0.3467202000161749
2169,108,2018-10-23,-0.6283368474737859
2170,110,2018-10-23,-0.4407530179413532
2171,141,2018-10-23,-0.18803050707042152
2172,17,2018-10-23,-0.3373268380848319
2173,7,2018-10-23,-0.34339551759658155
2174,16,2018-10-23,-0.3491235040981835
2175,137,2018-10-23,-0.1900501156848783
2176,84,2018-10-23,-0.4877803821854031
2177,18,2018-10-23,-0.3384071491348788
2178,25,2018-10-23,-0.3308187742813063
2179,60,2018-10-23,-0.4160554212752369
2180,10,2018-10-23,-0.3444504917675287
2181,62,2018-10-23,-0.4472969483427292
2182,71,2018-10-23,-0.44214672109351
2183,91,2018-10-23,-0.5052717688720293
2184,75,2018-10-23,-0.3961827558572004
2185,96,2018-10-23,-0.4309355038955049
2186,88,2018-10-23,-0.5071219101420107
2187,44,2018-10-23,-0.3229069144727528
2188,85,2018-10-23,-0.4904091316892592
2189,89,2018-10-23,-0.4972371609162243
2190,67,2018-10-23,-0.5162578675982176
2191,76,2018-10-23,-0.38201989443541867
2192,74,2018-10-23,-0.4783409685249714
2193,87,2018-10-23,-0.4894169260483066
2194,132,2018-10-23,-0.44072535198460144
2195,69,2018-10-23,-0.4707793815235382
2196,22,2018-10-23,-0.3220310070000005
2197,119,2018-10-23,-0.4451162670316737
2198,54,2018-10-23,-0.4293514910875023
2199,122,2018-10-23,-0.4316422267070104
2200,29,2018-10-23,-0.35112100347565184
2201,109,2018-10-23,-0.4714883882227386
2202,32,2018-10-23,-0.3615159596529591
2203,57,2018-10-23,-0.5243145270942526
2204,136,2018-10-23,-0.16926071101253798
2205,106,2018-10-23,-0.5334603574602756
2206,4,2018-10-23,-0.3436694340607456
2207,52,2018-10-23,-0.378037701796004
2208,38,2018-10-23,-0.3398861708424891
2209,81,2018-10-23,-0.4860187401362268
2210,127,2018-10-23,-0.2363713580188158
2211,53,2018-10-23,-0.39220107617086375
2212,34,2018-10-23,-0.4457755946498128
2213,135,2018-10-23,-0.23693498878282515
2214,117,2018-10-23,-0.484111441724618
2215,130,2018-10-23,-0.4384970472039597
2216,19,2018-10-23,-0.3221032182856991
2217,78,2018-10-23,-0.4630347547944715
2218,27,2018-10-23,-0.34514930706948405
2219,98,2018-10-23,-0.4299640345586318
2220,6,2018-10-23,-0.3405551070541423
2221,2,2018-10-23,-0.3426480914996025
2222,59,2018-10-23,-0.4559900577800087
2223,131,2018-10-23,-0.4184214453192451
2224,42,2018-10-23,-0.32160614098876844
2225,129,2018-10-23,-0.3627363552200327
2226,51,2018-10-23,-0.373172244820256
2227,120,2018-10-23,-0.43398525331019583
2228,8,2018-10-23,-0.34204845080349433
2229,1,2018-10-23,-0.3355231189102591
2230,80,2018-10-23,-0.3735985522955876
2231,55,2018-10-23,-0.4282880224020404
2232,64,2018-10-23,-0.4351176737962055
2233,107,2018-10-23,-0.5427435889080823
2234,77,2018-10-23,-0.4001088458275664
2235,28,2018-10-23,-0.3505572320873381
2236,112,2018-10-23,-0.4478117476492345
2237,133,2018-10-23,-0.2153489152344152
2238,65,2018-10-23,-0.4706442389831274
2239,24,2018-10-23,-0.32093186086664804
2240,128,2018-10-23,-0.3508538861582004
2241,50,2018-10-23,-0.3786630382242127
2242,113,2018-10-23,-0.4863309043135304
2243,94,2018-10-23,-0.4772655350227937
2244,79,2018-10-23,-0.4279676010172597
2245,11,2018-10-23,-0.34783958471043736
2246,15,2018-10-23,-0.34958525250355404
2247,140,2018-10-23,-0.14458774363842275
2248,97,2018-10-23,-0.4785808699457675
2249,48,2018-10-23,-0.3278326123173861
2250,35,2018-10-23,-0.3765439078572043
2251,116,2018-10-23,-0.4567057172578107
2252,95,2018-10-23,-0.4419016187897096
2253,30,2018-10-23,-0.3518757416676773
2254,58,2018-10-23,-0.5520875849255071
2255,105,2018-10-23,-0.4992227088224295
2256,20,2018-10-30,-0.6846341356454742
2257,102,2018-10-30,-0.7287325465535652
2258,46,2018-10-30,-0.5812968778775987
2259,73,2018-10-30,-0.6122673313979273
2260,82,2018-10-30,-0.5831549971344232
2261,124,2018-10-30,-0.7744065094371981
2262,56,2018-10-30,-0.5435760863394205
2263,3,2018-10-30,-0.797473167099727
2264,36,2018-10-30,-0.5509411941285708
2265,41,2018-10-30,-0.5759095015336212
2266,37,2018-10-30,-0.5689970959726053
2267,139,2018-10-30,-0.6686149864982756
2268,23,2018-10-30,-0.6132247657091704
2269,40,2018-10-30,-0.5703247091712051
2270,121,2018-10-30,-0.6295185912463708
2271,33,2018-10-30,-0.5507374512581295
2272,103,2018-10-30,-0.7464412899027102
2273,13,2018-10-30,-0.6992288563814582
2274,66,2018-10-30,-0.5654181974099127
2275,123,2018-10-30,-0.683277145546338
2276,63,2018-10-30,-0.6001884457799211
2277,21,2018-10-30,-0.6926320076218355
2278,49,2018-10-30,-0.5521132390484351
2279,70,2018-10-30,-0.5956043339271194
2280,45,2018-10-30,-0.5951325634338532
2281,100,2018-10-30,-0.7794583757529359
2282,92,2018-10-30,-0.6321175697285241
2283,9,2018-10-30,-0.6892218841846615
2284,114,2018-10-30,-0.7250640487721776
2285,101,2018-10-30,-0.7937748145319107
2286,138,2018-10-30,-0.669225634280045
2287,31,2018-10-30,-0.5619045690580317
2288,104,2018-10-30,-0.7363402183963961
2289,5,2018-10-30,-0.7223124949610088
2290,126,2018-10-30,-0.8596363975385557
2291,14,2018-10-30,-0.6181417388925338
2292,111,2018-10-30,-0.8555824484934558
2293,93,2018-10-30,-0.5790591723186437
2294,61,2018-10-30,-0.5549852945834616
2295,86,2018-10-30,-0.5288157390528979
2296,90,2018-10-30,-0.5410518446361642
2297,26,2018-10-30,-0.6568502768081084
2298,72,2018-10-30,-0.5978474045509321
2299,134,2018-10-30,-0.6137460340147571
2300,99,2018-10-30,-0.6860671587732814
2301,125,2018-10-30,-0.8562820226016924
2302,118,2018-10-30,-0.6040530197188306
2303,83,2018-10-30,-0.587747226934592
2304,43,2018-10-30,-0.5753270856007385
2305,47,2018-10-30,-0.5568021675101174
2306,115,2018-10-30,-0.6363154453190509
2307,68,2018-10-30,-0.5680485458334206
2308,39,2018-10-30,-0.5756719033456785
2309,12,2018-10-30,-0.7012896029614655
2310,108,2018-10-30,-0.8938277351510037
2311,110,2018-10-30,-0.8561936359615616
2312,141,2018-10-30,-0.7105688928677011
2313,17,2018-10-30,-0.6481556380502507
2314,7,2018-10-30,-0.6895308311722657
2315,16,2018-10-30,-0.6229853652478299
2316,137,2018-10-30,-0.6363336661925169
2317,84,2018-10-30,-0.5775614153114103
2318,18,2018-10-30,-0.6773492971988779
2319,25,2018-10-30,-0.6220325881634723
2320,60,2018-10-30,-0.5433939557950825
2321,10,2018-10-30,-0.6956707763184226
2322,62,2018-10-30,-0.55153838938307
2323,71,2018-10-30,-0.6336805012687533
2324,91,2018-10-30,-0.6087644173721724
2325,75,2018-10-30,-0.6453189677814138
2326,96,2018-10-30,-0.6572336874923391
2327,88,2018-10-30,-0.5694600007241911
2328,44,2018-10-30,-0.5708567956578443
2329,85,2018-10-30,-0.5273232924380038
2330,89,2018-10-30,-0.5872076180605635
2331,67,2018-10-30,-0.5916914954004999
2332,76,2018-10-30,-0.6669059567156038
2333,74,2018-10-30,-0.6344741042008087
2334,87,2018-10-30,-0.5704775502933127
2335,132,2018-10-30,-0.6029319413266855
2336,69,2018-10-30,-0.5691090718845789
2337,22,2018-10-30,-0.6473334706658792
2338,119,2018-10-30,-0.6045746922039315
2339,54,2018-10-30,-0.5438809161226836
2340,122,2018-10-30,-0.6647074730410175
2341,29,2018-10-30,-0.5637653801991396
2342,109,2018-10-30,-0.7980078593657528
2343,32,2018-10-30,-0.6424877713661818
2344,57,2018-10-30,-0.5653308159713983
2345,136,2018-10-30,-0.6447089588325096
2346,106,2018-10-30,-0.7152313023378727
2347,4,2018-10-30,-0.7670136744846229
2348,52,2018-10-30,-0.5513953033994557
2349,38,2018-10-30,-0.5721671455491532
2350,81,2018-10-30,-0.5828445504378211
2351,127,2018-10-30,-0.8304593445149072
2352,53,2018-10-30,-0.5548655942797356
2353,34,2018-10-30,-0.5042892500300605
2354,135,2018-10-30,-0.6014035739477838
2355,117,2018-10-30,-0.5932132555367081
2356,130,2018-10-30,-0.5897901153456594
2357,19,2018-10-30,-0.6921181762642028
2358,78,2018-10-30,-0.6732509411652001
2359,27,2018-10-30,-0.5936393975874926
2360,98,2018-10-30,-0.6792902432666923
2361,6,2018-10-30,-0.6529622472531371
2362,2,2018-10-30,-0.7961878930437827
2363,59,2018-10-30,-0.5455844724510694
2364,131,2018-10-30,-0.5978537047777283
2365,42,2018-10-30,-0.5913342386088798
2366,129,2018-10-30,-0.6244152712772697
2367,51,2018-10-30,-0.5637920000982259
2368,120,2018-10-30,-0.6182207785844634
2369,8,2018-10-30,-0.6918156519257315
2370,1,2018-10-30,-0.6853827908254073
2371,80,2018-10-30,-0.6294304603693328
2372,55,2018-10-30,-0.5456432507609629
2373,64,2018-10-30,-0.5553364089515385
2374,107,2018-10-30,-0.6369637456989315
2375,77,2018-10-30,-0.6601282753163747
2376,28,2018-10-30,-0.5677348688165186
2377,112,2018-10-30,-0.7853833731009721
2378,133,2018-10-30,-0.6235993585844075
2379,65,2018-10-30,-0.5536188149316248
2380,24,2018-10-30,-0.6746893605450156
2381,128,2018-10-30,-0.6587882641101128
2382,50,2018-10-30,-0.5507287628875637
2383,113,2018-10-30,-0.7688190069666543
2384,94,2018-10-30,-0.601786286901239
2385,79,2018-10-30,-0.6656777720302671
2386,11,2018-10-30,-0.6768417208737612
2387,15,2018-10-30,-0.6135413075217729
2388,140,2018-10-30,-0.684249125198243
2389,97,2018-10-30,-0.6247485751073376
2390,48,2018-10-30,-0.5593449480752223
2391,35,2018-10-30,-0.5138649632365728
2392,116,2018-10-30,-0.6100244087912967
2393,95,2018-10-30,-0.6347966314382149
2394,30,2018-10-30,-0.5277641098616996
2395,58,2018-10-30,-0.6767163005766609
2396,105,2018-10-30,-0.6698151393287005
2397,20,2018-11-06,-0.6777082019387011
2398,102,2018-11-06,-0.6807422521628488
2399,46,2018-11-06,-0.6648802589791339
2400,73,2018-11-06,-0.6865433336103891
2401,82,2018-11-06,-0.6081530847736417
2402,124,2018-11-06,-0.6665495412809104
2403,56,2018-11-06,-0.6329050653703462
2404,3,2018-11-06,-0.6108931656462645
2405,36,2018-11-06,-0.6301067865174315
2406,41,2018-11-06,-0.6759596970593911
2407,37,2018-11-06,-0.6362040320641025
2408,139,2018-11-06,-0.7451801308886814
2409,23,2018-11-06,-0.6759064604736519
2410,40,2018-11-06,-0.6620288713085698
2411,121,2018-11-06,-0.6381494974096966
2412,33,2018-11-06,-0.6538434799127872
2413,103,2018-11-06,-0.690623596097689
2414,13,2018-11-06,-0.6174332037962681
2415,66,2018-11-06,-0.6954069558882692
2416,123,2018-11-06,-0.6743104606572258
2417,63,2018-11-06,-0.6493958113678663
2418,21,2018-11-06,-0.6804134269976302
2419,49,2018-11-06,-0.6520870295474114
2420,70,2018-11-06,-0.6847320815359054
2421,45,2018-11-06,-0.6660945701607793
2422,100,2018-11-06,-0.6544303344213296
2423,92,2018-11-06,-0.6948430339368034
2424,9,2018-11-06,-0.6487236308025146
2425,114,2018-11-06,-0.6017779758285541
2426,101,2018-11-06,-0.6563183879314985
2427,138,2018-11-06,-0.7337641418492592
2428,31,2018-11-06,-0.6183065546443894
2429,104,2018-11-06,-0.6982824126371011
2430,5,2018-11-06,-0.6156810927278771
2431,126,2018-11-06,-0.7127850258818592
2432,14,2018-11-06,-0.616121933517884
2433,111,2018-11-06,-0.6310637495470388
2434,93,2018-11-06,-0.6961349281228493
2435,61,2018-11-06,-0.6647692105817176
2436,86,2018-11-06,-0.6911948026043532
2437,90,2018-11-06,-0.6930172921788549
2438,26,2018-11-06,-0.6574500164220164
2439,72,2018-11-06,-0.6931851354164952
2440,134,2018-11-06,-0.7177488597546549
2441,99,2018-11-06,-0.6835914889867237
2442,125,2018-11-06,-0.6981589192633708
2443,118,2018-11-06,-0.5977408137482091
2444,83,2018-11-06,-0.6810645383737705
2445,43,2018-11-06,-0.6722470950769298
2446,47,2018-11-06,-0.6698473297634868
2447,115,2018-11-06,-0.6101855965737132
2448,68,2018-11-06,-0.6935314195592759
2449,39,2018-11-06,-0.6711497077552522
2450,12,2018-11-06,-0.6163807630192052
2451,108,2018-11-06,-0.7330052476979688
2452,110,2018-11-06,-0.6545555148244068
2453,141,2018-11-06,-0.7497763998495007
2454,17,2018-11-06,-0.6391470508902852
2455,7,2018-11-06,-0.6209091911956848
2456,16,2018-11-06,-0.6157331063122421
2457,137,2018-11-06,-0.7292859505710195
2458,84,2018-11-06,-0.6866791515828671
2459,18,2018-11-06,-0.6621395806164344
2460,25,2018-11-06,-0.6685209873757736
2461,60,2018-11-06,-0.6793879738940505
2462,10,2018-11-06,-0.6191401824263965
2463,62,2018-11-06,-0.65341731981111
2464,71,2018-11-06,-0.667287191441323
2465,91,2018-11-06,-0.7003900350261745
2466,75,2018-11-06,-0.6601776685759876
2467,96,2018-11-06,-0.6867781459187191
2468,88,2018-11-06,-0.6640770323041693
2469,44,2018-11-06,-0.6696570789608367
2470,85,2018-11-06,-0.692075375368842
2471,89,2018-11-06,-0.6695457227874219
2472,67,2018-11-06,-0.7009764565204861
2473,76,2018-11-06,-0.6588460481381352
2474,74,2018-11-06,-0.6133129178382141
2475,87,2018-11-06,-0.6783549439638396
2476,132,2018-11-06,-0.6457747729895305
2477,69,2018-11-06,-0.6915815710817558
2478,22,2018-11-06,-0.6723168210576579
2479,119,2018-11-06,-0.6011971383268171
2480,54,2018-11-06,-0.6508873677898547
2481,122,2018-11-06,-0.6317369908240275
2482,29,2018-11-06,-0.6109063372321295
2483,109,2018-11-06,-0.7123909368819866
2484,32,2018-11-06,-0.6167543585329814
2485,57,2018-11-06,-0.6928679270241246
2486,136,2018-11-06,-0.729877412807254
2487,106,2018-11-06,-0.7017361451239833
2488,4,2018-11-06,-0.6143524483009759
2489,52,2018-11-06,-0.6669079604935849
2490,38,2018-11-06,-0.624393766860921
2491,81,2018-11-06,-0.608816798253889
2492,127,2018-11-06,-0.7262355813645153
2493,53,2018-11-06,-0.6668075686337472
2494,34,2018-11-06,-0.6099084184643841
2495,135,2018-11-06,-0.7249241090450139
2496,117,2018-11-06,-0.6100889701595018
2497,130,2018-11-06,-0.6631876817801615
2498,19,2018-11-06,-0.6735820027848944
2499,78,2018-11-06,-0.607071648646557
2500,27,2018-11-06,-0.6149022037268675
2501,98,2018-11-06,-0.6704650997038387
2502,6,2018-11-06,-0.6090299993833037
2503,2,2018-11-06,-0.6101480341010689
2504,59,2018-11-06,-0.6973887685082929
2505,131,2018-11-06,-0.6639404175252973
2506,42,2018-11-06,-0.6725236990561673
2507,129,2018-11-06,-0.6734446107586611
2508,51,2018-11-06,-0.6668813917011437
2509,120,2018-11-06,-0.6201302512473972
2510,8,2018-11-06,-0.6329764947319162
2511,1,2018-11-06,-0.5940891085988415
2512,80,2018-11-06,-0.68018076700364
2513,55,2018-11-06,-0.6502544078674589
2514,64,2018-11-06,-0.6825395245821062
2515,107,2018-11-06,-0.6958117406039196
2516,77,2018-11-06,-0.652101908031999
2517,28,2018-11-06,-0.6132697894247973
2518,112,2018-11-06,-0.6330498288462929
2519,133,2018-11-06,-0.7244294394986271
2520,65,2018-11-06,-0.6963812776810485
2521,24,2018-11-06,-0.6777947066872927
2522,128,2018-11-06,-0.6806444906530876
2523,50,2018-11-06,-0.6671306070438017
2524,113,2018-11-06,-0.6026932471263687
2525,94,2018-11-06,-0.6750765685430626
2526,79,2018-11-06,-0.6304894815084618
2527,11,2018-11-06,-0.6154776072432732
2528,15,2018-11-06,-0.6147939019281365
2529,140,2018-11-06,-0.7474434480961941
2530,97,2018-11-06,-0.6287898612769681
2531,48,2018-11-06,-0.6712156010983088
2532,35,2018-11-06,-0.6074975457835948
2533,116,2018-11-06,-0.6078917286678169
2534,95,2018-11-06,-0.6838211060420557
2535,30,2018-11-06,-0.6125021966841505
2536,58,2018-11-06,-0.7077829219086137
2537,105,2018-11-06,-0.7034811545525979
2538,20,2018-11-13,-0.29922003482574183
2539,102,2018-11-13,-0.2887074792886089
2540,46,2018-11-13,-0.2934592152257527
2541,73,2018-11-13,-0.2796385585766281
2542,82,2018-11-13,-0.27944669212583
2543,124,2018-11-13,-0.3256129854017609
2544,56,2018-11-13,-0.2741578645651142
2545,3,2018-11-13,-0.2713514567761737
2546,36,2018-11-13,-0.2721430831216393
2547,41,2018-11-13,-0.2910428995688226
2548,37,2018-11-13,-0.27486703309764543
2549,139,2018-11-13,-0.3307243393746343
2550,23,2018-11-13,-0.3033408389577647
2551,40,2018-11-13,-0.2810611385836504
2552,121,2018-11-13,-0.3089876093258477
2553,33,2018-11-13,-0.27815305607846635
2554,103,2018-11-13,-0.2863630536632956
2555,13,2018-11-13,-0.2809924761799998
2556,66,2018-11-13,-0.25919039103695635
2557,123,2018-11-13,-0.3163254755813041
2558,63,2018-11-13,-0.2893526393087128
2559,21,2018-11-13,-0.3061117811674174
2560,49,2018-11-13,-0.2754760901976284
2561,70,2018-11-13,-0.2843267992020189
2562,45,2018-11-13,-0.2959003751315006
2563,100,2018-11-13,-0.3070564646482282
2564,92,2018-11-13,-0.2823625828222065
2565,9,2018-11-13,-0.2848256650718129
2566,114,2018-11-13,-0.3130763622359966
2567,101,2018-11-13,-0.29220969773990113
2568,138,2018-11-13,-0.32797210797138965
2569,31,2018-11-13,-0.2709655888657617
2570,104,2018-11-13,-0.2858898645549663
2571,5,2018-11-13,-0.2771617266506161
2572,126,2018-11-13,-0.33102334068167893
2573,14,2018-11-13,-0.28021363426566953
2574,111,2018-11-13,-0.3227318231803373
2575,93,2018-11-13,-0.2928824429857816
2576,61,2018-11-13,-0.28542560025045977
2577,86,2018-11-13,-0.27494502051889697
2578,90,2018-11-13,-0.2825580134723745
2579,26,2018-11-13,-0.28681705317973594
2580,72,2018-11-13,-0.2781379283136631
2581,134,2018-11-13,-0.3228602178364676
2582,99,2018-11-13,-0.2960379089461703
2583,125,2018-11-13,-0.3332478017477391
2584,118,2018-11-13,-0.292746525739004
2585,83,2018-11-13,-0.2746192574438976
2586,43,2018-11-13,-0.2954374542055604
2587,47,2018-11-13,-0.28779056682464904
2588,115,2018-11-13,-0.3022006071577433
2589,68,2018-11-13,-0.2702837551399386
2590,39,2018-11-13,-0.2882555482912722
2591,12,2018-11-13,-0.28461932109354265
2592,108,2018-11-13,-0.3030613058748333
2593,110,2018-11-13,-0.2988464210977372
2594,141,2018-11-13,-0.3236745686607404
2595,17,2018-11-13,-0.2855952788805192
2596,7,2018-11-13,-0.2835989232363789
2597,16,2018-11-13,-0.2835608497970168
2598,137,2018-11-13,-0.3297494775881075
2599,84,2018-11-13,-0.2748309452550649
2600,18,2018-11-13,-0.2889135847667066
2601,25,2018-11-13,-0.287497106825632
2602,60,2018-11-13,-0.2834539607383303
2603,10,2018-11-13,-0.2855027286409714
2604,62,2018-11-13,-0.2854189196814643
2605,71,2018-11-13,-0.28668268608965464
2606,91,2018-11-13,-0.2705415081266941
2607,75,2018-11-13,-0.2971279344665366
2608,96,2018-11-13,-0.29507706186724825
2609,88,2018-11-13,-0.27984250045077896
2610,44,2018-11-13,-0.28688898366508314
2611,85,2018-11-13,-0.2773788429471511
2612,89,2018-11-13,-0.2917450755209374
2613,67,2018-11-13,-0.26686940521376445
2614,76,2018-11-13,-0.3005392426932333
2615,74,2018-11-13,-0.2858357257876622
2616,87,2018-11-13,-0.2836962367010165
2617,132,2018-11-13,-0.3007988549991077
2618,69,2018-11-13,-0.2756745093859564
2619,22,2018-11-13,-0.3045595281581405
2620,119,2018-11-13,-0.2979150860830249
2621,54,2018-11-13,-0.2829459532117219
2622,122,2018-11-13,-0.3094924372299045
2623,29,2018-11-13,-0.2763978290641636
2624,109,2018-11-13,-0.28670868051677656
2625,32,2018-11-13,-0.2730784116898317
2626,57,2018-11-13,-0.27857038397489137
2627,136,2018-11-13,-0.32767967175820506
2628,106,2018-11-13,-0.280355141300912
2629,4,2018-11-13,-0.269009796625146
2630,52,2018-11-13,-0.2927416814679612
2631,38,2018-11-13,-0.28164160204777244
2632,81,2018-11-13,-0.28685349454925435
2633,127,2018-11-13,-0.3307982458204143
2634,53,2018-11-13,-0.2844877078532819
2635,34,2018-11-13,-0.2704803280030869
2636,135,2018-11-13,-0.3224689219101419
2637,117,2018-11-13,-0.29565255797442425
2638,130,2018-11-13,-0.3079246920420108
2639,19,2018-11-13,-0.2938922010296522
2640,78,2018-11-13,-0.3038683819678633
2641,27,2018-11-13,-0.28136562836589124
2642,98,2018-11-13,-0.3011790666653251
2643,6,2018-11-13,-0.2786858784824561
2644,2,2018-11-13,-0.26741514246519704
2645,59,2018-11-13,-0.27210173921102465
2646,131,2018-11-13,-0.30231375209234285
2647,42,2018-11-13,-0.3026095065546777
2648,129,2018-11-13,-0.31258278264706363
2649,51,2018-11-13,-0.28374136896187274
2650,120,2018-11-13,-0.3090792952714703
2651,8,2018-11-13,-0.2839210155287236
2652,1,2018-11-13,-0.27904447083265105
2653,80,2018-11-13,-0.3174913810819673
2654,55,2018-11-13,-0.2752310292787278
2655,64,2018-11-13,-0.28352070670329416
2656,107,2018-11-13,-0.2715160419706495
2657,77,2018-11-13,-0.30209496307670325
2658,28,2018-11-13,-0.2793650023297355
2659,112,2018-11-13,-0.31440337766312343
2660,133,2018-11-13,-0.3225364625806299
2661,65,2018-11-13,-0.26564012260753106
2662,24,2018-11-13,-0.2998799975540105
2663,128,2018-11-13,-0.3219219861923657
2664,50,2018-11-13,-0.2821001447158161
2665,113,2018-11-13,-0.3151143223574048
2666,94,2018-11-13,-0.2984155591154457
2667,79,2018-11-13,-0.3107584016733968
2668,11,2018-11-13,-0.2856058920336205
2669,15,2018-11-13,-0.2821542805675467
2670,140,2018-11-13,-0.3257869240426167
2671,97,2018-11-13,-0.299076593749708
2672,48,2018-11-13,-0.2821273794170273
2673,35,2018-11-13,-0.2714131742787582
2674,116,2018-11-13,-0.3012244848323881
2675,95,2018-11-13,-0.2989675552998901
2676,30,2018-11-13,-0.27511795680811785
2677,58,2018-11-13,-0.28434961091836625
2678,105,2018-11-13,-0.28132053372233257
2679,20,2018-11-20,-0.3808891477855115
2680,102,2018-11-20,-0.3910141739817827
2681,46,2018-11-20,-0.40048998231885263
2682,73,2018-11-20,-0.4057684329114349
2683,82,2018-11-20,-0.3699389833484032
2684,124,2018-11-20,-0.3746888534469814
2685,56,2018-11-20,-0.3807208805117745
2686,3,2018-11-20,-0.3786990432858357
2687,36,2018-11-20,-0.3799036475627837
2688,41,2018-11-20,-0.34481971234031294
2689,37,2018-11-20,-0.3813783508781296
2690,139,2018-11-20,-0.3918402208941541
2691,23,2018-11-20,-0.3712217826348362
2692,40,2018-11-20,-0.3732242646674615
2693,121,2018-11-20,-0.3517487211047651
2694,33,2018-11-20,-0.4119393140430357
2695,103,2018-11-20,-0.3925147323524699
2696,13,2018-11-20,-0.3498347809632633
2697,66,2018-11-20,-0.38774181215757575
2698,123,2018-11-20,-0.36445850709657135
2699,63,2018-11-20,-0.3990463433633549
2700,21,2018-11-20,-0.3940653686336565
2701,49,2018-11-20,-0.3856144803082097
2702,70,2018-11-20,-0.4065942300603288
2703,45,2018-11-20,-0.3923816615929381
2704,100,2018-11-20,-0.3881114776632231
2705,92,2018-11-20,-0.3912304363684732
