,WARD_NO,date,mean
5335,189.0,2019-01-08,-0.6083068144916447
5336,190.0,2019-01-08,-0.6073935087717767
5337,191.0,2019-01-08,-0.6360781964456459
5338,193.0,2019-01-08,-0.6703263294762335
5339,184.0,2019-01-08,-0.6922575609422227
5340,185.0,2019-01-08,-0.6334942784442336
5341,192.0,2019-01-08,-0.6954952970544471
5342,194.0,2019-01-08,-0.7807581984574886
5343,195.0,2019-01-08,-0.6505460347036087
5344,196.0,2019-01-08,-0.7993032508622645
5345,197.0,2019-01-08,-0.6594671322632216
5346,1.0,2019-01-15,-0.8840963313838729
5347,2.0,2019-01-15,-0.8875227708141646
5348,3.0,2019-01-15,-0.8748708804781944
5349,4.0,2019-01-15,-0.877995511687691
5350,52.0,2019-01-15,-0.6728627275356914
5351,26.0,2019-01-15,-0.7441004027144703
5352,25.0,2019-01-15,-0.7454727629991054
5353,51.0,2019-01-15,-0.6661430321772083
5354,53.0,2019-01-15,-0.7490119635749414
5355,54.0,2019-01-15,-0.7925976312126728
5356,55.0,2019-01-15,-0.6572928914121396
5357,56.0,2019-01-15,-0.6793357878993892
5358,81.0,2019-01-15,-0.6963363899840288
5359,87.0,2019-01-15,-0.7383524017883921
5360,10.0,2019-01-15,-0.7977389565788413
5361,11.0,2019-01-15,-0.8779873658585128
5362,5.0,2019-01-15,-0.8460807847556756
5363,6.0,2019-01-15,-0.6860654218610354
5364,7.0,2019-01-15,-0.7465912833701747
5365,8.0,2019-01-15,-0.7446980806029359
5366,9.0,2019-01-15,-0.8515159783871276
5367,198.0,2019-01-15,-0.8344898230736953
5368,130.0,2019-01-15,-0.7631370326160437
5369,159.0,2019-01-15,-0.8195595847537064
5370,40.0,2019-01-15,-0.7321296574827411
5371,72.0,2019-01-15,-0.7299168859978528
5372,129.0,2019-01-15,-0.7043620439089932
5373,16.0,2019-01-15,-0.7841105521991449
5374,160.0,2019-01-15,-0.7438847035389409
5375,17.0,2019-01-15,-0.7729170061071049
5376,37.0,2019-01-15,-0.7682809589568566
5377,38.0,2019-01-15,-0.7412763332052882
5378,42.0,2019-01-15,-0.7295545352104699
5379,69.0,2019-01-15,-0.6863019826263798
5380,73.0,2019-01-15,-0.6637394380521405
5381,12.0,2019-01-15,-0.8512748870845618
5382,13.0,2019-01-15,-0.7827132992108337
5383,14.0,2019-01-15,-0.8025900687721422
5384,15.0,2019-01-15,-0.7316247269949124
5385,39.0,2019-01-15,-0.7242360772991842
5386,41.0,2019-01-15,-0.7024058356869122
5387,70.0,2019-01-15,-0.6809054985528764
5388,71.0,2019-01-15,-0.6912828265357153
5389,102.0,2019-01-15,-0.6431159173284917
5390,43.0,2019-01-15,-0.7153549271110372
5391,44.0,2019-01-15,-0.7536459542079288
5392,67.0,2019-01-15,-0.7119846313648115
5393,68.0,2019-01-15,-0.7072508056777301
5394,74.0,2019-01-15,-0.6600129082737879
5395,75.0,2019-01-15,-0.6823270994544471
5396,35.0,2019-01-15,-0.7274109130880052
5397,36.0,2019-01-15,-0.7600663925275377
5398,45.0,2019-01-15,-0.7395281302699931
5399,64.0,2019-01-15,-0.7027725109939144
5400,65.0,2019-01-15,-0.7006053377675585
5401,66.0,2019-01-15,-0.7188997999018354
5402,76.0,2019-01-15,-0.6945366060339373
5403,18.0,2019-01-15,-0.730690939824319
5404,19.0,2019-01-15,-0.7239434714464078
5405,20.0,2019-01-15,-0.7246436139289819
5406,21.0,2019-01-15,-0.7173246041232767
5407,22.0,2019-01-15,-0.6956409848158538
5408,33.0,2019-01-15,-0.7191179882042642
5409,34.0,2019-01-15,-0.7280934983496335
5410,46.0,2019-01-15,-0.7234676957490429
5411,31.0,2019-01-15,-0.6599420530461954
5412,32.0,2019-01-15,-0.6778725174831094
5413,47.0,2019-01-15,-0.6954068267496327
5414,48.0,2019-01-15,-0.6691597742465786
5415,60.0,2019-01-15,-0.6726308381725525
5416,61.0,2019-01-15,-0.6937368169283245
5417,78.0,2019-01-15,-0.6971090174696052
5418,23.0,2019-01-15,-0.6612845472850409
5419,24.0,2019-01-15,-0.666116416811959
5420,27.0,2019-01-15,-0.6718537282835194
5421,28.0,2019-01-15,-0.6666257695754448
5422,29.0,2019-01-15,-0.6580737413827521
5423,30.0,2019-01-15,-0.6505190428995672
5424,49.0,2019-01-15,-0.6599428668390679
5425,59.0,2019-01-15,-0.6855716794649074
5426,113.0,2019-01-15,-0.7422811213547386
5427,50.0,2019-01-15,-0.6794772625481039
5428,57.0,2019-01-15,-0.6876313796015721
5429,58.0,2019-01-15,-0.7011994804524787
5430,79.0,2019-01-15,-0.6960057185947034
5431,80.0,2019-01-15,-0.7035386053848229
5432,88.0,2019-01-15,-0.7358345246697621
5433,110.0,2019-01-15,-0.7119722147741961
5434,62.0,2019-01-15,-0.7083546294592699
5435,63.0,2019-01-15,-0.7122894166864505
5436,90.0,2019-01-15,-0.7017965514949546
5437,91.0,2019-01-15,-0.7072738504771892
5438,92.0,2019-01-15,-0.7178854380137925
5439,93.0,2019-01-15,-0.7034462192182932
5440,111.0,2019-01-15,-0.7204917818947345
5441,112.0,2019-01-15,-0.7382777992095441
5442,114.0,2019-01-15,-0.7448374799068178
5443,115.0,2019-01-15,-0.7535715383724656
5444,116.0,2019-01-15,-0.7614709434989404
5445,117.0,2019-01-15,-0.7448352206139158
5446,89.0,2019-01-15,-0.7111137833455932
5447,109.0,2019-01-15,-0.6771585737006995
5448,120.0,2019-01-15,-0.6506851310077212
5449,121.0,2019-01-15,-0.6459493860416532
5450,77.0,2019-01-15,-0.6906099972211868
5451,94.0,2019-01-15,-0.6814850803748278
5452,95.0,2019-01-15,-0.6619278639535641
5453,96.0,2019-01-15,-0.6526535885791012
5454,100.0,2019-01-15,-0.6581605718889088
5455,101.0,2019-01-15,-0.6364216158254714
5456,107.0,2019-01-15,-0.6595641046575101
5457,108.0,2019-01-15,-0.6537033270722629
5458,97.0,2019-01-15,-0.6749538631853885
5459,98.0,2019-01-15,-0.6826451009335857
5460,99.0,2019-01-15,-0.6883703479473846
5461,103.0,2019-01-15,-0.6428141963556309
5462,104.0,2019-01-15,-0.6207035803238948
5463,105.0,2019-01-15,-0.6216385592559347
5464,106.0,2019-01-15,-0.6355823085092691
5465,125.0,2019-01-15,-0.6310316097614177
5466,126.0,2019-01-15,-0.6415231060803026
5467,127.0,2019-01-15,-0.6482724358905877
5468,128.0,2019-01-15,-0.6528793247098945
5469,131.0,2019-01-15,-0.6694003961643511
5470,122.0,2019-01-15,-0.6433840167707741
5471,123.0,2019-01-15,-0.6246532428795949
5472,124.0,2019-01-15,-0.6157695753122907
5473,132.0,2019-01-15,-0.6448674640227057
5474,133.0,2019-01-15,-0.6169876645673549
5475,134.0,2019-01-15,-0.6105448993412957
5476,157.0,2019-01-15,-0.6198089640812324
5477,158.0,2019-01-15,-0.6572142702196591
5478,135.0,2019-01-15,-0.6200483299898841
5479,136.0,2019-01-15,-0.6310805394968052
5480,137.0,2019-01-15,-0.6413979953817859
5481,138.0,2019-01-15,-0.6474188977970164
5482,139.0,2019-01-15,-0.6580214180431171
5483,140.0,2019-01-15,-0.6491735045776229
5484,141.0,2019-01-15,-0.6379113474911846
5485,118.0,2019-01-15,-0.7015469126236626
5486,119.0,2019-01-15,-0.681811532889352
5487,142.0,2019-01-15,-0.6602470379093821
5488,143.0,2019-01-15,-0.6892359476885307
5489,144.0,2019-01-15,-0.7206295834857596
5490,145.0,2019-01-15,-0.7338129934521312
5491,153.0,2019-01-15,-0.6894663032038549
5492,155.0,2019-01-15,-0.6572367699965255
5493,156.0,2019-01-15,-0.6452534499555643
5494,154.0,2019-01-15,-0.6541745025124689
5495,162.0,2019-01-15,-0.6577235050362471
5496,163.0,2019-01-15,-0.6536178810949647
5497,164.0,2019-01-15,-0.6578691960197848
5498,183.0,2019-01-15,-0.6701176005950841
5499,161.0,2019-01-15,-0.6802328036797373
5500,165.0,2019-01-15,-0.6609177531051305
5501,166.0,2019-01-15,-0.6625444608551398
5502,167.0,2019-01-15,-0.6522637037816521
5503,180.0,2019-01-15,-0.6726999014673976
5504,181.0,2019-01-15,-0.6745367381576186
5505,182.0,2019-01-15,-0.6724927853699344
5506,172.0,2019-01-15,-0.6953636973937236
5507,146.0,2019-01-15,-0.7232761054590502
5508,147.0,2019-01-15,-0.7297289904952751
5509,148.0,2019-01-15,-0.7276339747621944
5510,151.0,2019-01-15,-0.7171483463864631
5511,152.0,2019-01-15,-0.6935758487045691
5512,173.0,2019-01-15,-0.7195137649984142
5513,176.0,2019-01-15,-0.6868766702171206
5514,170.0,2019-01-15,-0.6784073504168703
5515,171.0,2019-01-15,-0.685869792719356
5516,177.0,2019-01-15,-0.6691554007144306
5517,178.0,2019-01-15,-0.667851864463452
5518,168.0,2019-01-15,-0.664785498589473
5519,169.0,2019-01-15,-0.6740184124465428
5520,179.0,2019-01-15,-0.6654350528659551
5521,82.0,2019-01-15,-0.7424961611146946
5522,83.0,2019-01-15,-0.8860287604525263
5523,84.0,2019-01-15,-0.8783796738674111
5524,85.0,2019-01-15,-0.7425375092083233
5525,86.0,2019-01-15,-0.7720406250487148
5526,149.0,2019-01-15,-0.8800568095936255
5527,150.0,2019-01-15,-0.7769446268453907
5528,174.0,2019-01-15,-0.7447013408358223
5529,175.0,2019-01-15,-0.7089883890989197
5530,186.0,2019-01-15,-0.6701778088586833
5531,187.0,2019-01-15,-0.6742400602838939
5532,188.0,2019-01-15,-0.6912209307855252
5533,189.0,2019-01-15,-0.7144967439664487
5534,190.0,2019-01-15,-0.7479844670745304
5535,191.0,2019-01-15,-0.7589618407000578
5536,193.0,2019-01-15,-0.7298224626211177
5537,184.0,2019-01-15,-0.7413636338716348
5538,185.0,2019-01-15,-0.6758702346962676
5539,192.0,2019-01-15,-0.7952976482846388
5540,194.0,2019-01-15,-0.8090440350823634
5541,195.0,2019-01-15,-0.7011861420091258
5542,196.0,2019-01-15,-0.833610292059475
5543,197.0,2019-01-15,-0.7086372498824268
5544,1.0,2019-01-22,-1.2070284280963268
5545,2.0,2019-01-22,-1.1903228778837829
5546,3.0,2019-01-22,-1.1001088377792758
5547,4.0,2019-01-22,-1.150898417072717
5548,52.0,2019-01-22,-1.1057276294575171
5549,26.0,2019-01-22,-1.0468992016594452
5550,25.0,2019-01-22,-1.0538362115794495
5551,51.0,2019-01-22,-1.0109676246534822
5552,53.0,2019-01-22,-1.1659364269745935
5553,54.0,2019-01-22,-1.1160318723383271
5554,55.0,2019-01-22,-1.047719081022389
5555,56.0,2019-01-22,-1.0111913191189719
5556,81.0,2019-01-22,-1.0499656693425146
5557,87.0,2019-01-22,-1.1205956259952818
5558,10.0,2019-01-22,-1.1837135036442428
5559,11.0,2019-01-22,-1.1156855298538826
5560,5.0,2019-01-22,-1.1657658746223178
5561,6.0,2019-01-22,-1.120497238673617
5562,7.0,2019-01-22,-1.1306081537199577
5563,8.0,2019-01-22,-1.1597004123712902
5564,9.0,2019-01-22,-1.1169353389534789
5565,198.0,2019-01-22,-1.115840951862477
5566,130.0,2019-01-22,-1.0970507100866682
5567,159.0,2019-01-22,-1.1695110266897413
5568,40.0,2019-01-22,-1.1432580517636308
5569,72.0,2019-01-22,-1.0846155848266874
5570,129.0,2019-01-22,-1.0071967512813285
5571,16.0,2019-01-22,-1.1741475513230024
5572,160.0,2019-01-22,-0.963550264123843
5573,17.0,2019-01-22,-1.2035247728848752
5574,37.0,2019-01-22,-1.2060738736901624
5575,38.0,2019-01-22,-1.1477288403902142
5576,42.0,2019-01-22,-1.142329459817664
5577,69.0,2019-01-22,-1.0764738235165254
5578,73.0,2019-01-22,-0.9684905418242246
5579,12.0,2019-01-22,-1.0720045518894137
5580,13.0,2019-01-22,-1.0906493781240771
5581,14.0,2019-01-22,-1.0514904172559576
5582,15.0,2019-01-22,-1.106163398532077
5583,39.0,2019-01-22,-1.09374036410097
5584,41.0,2019-01-22,-1.0963695470222006
5585,70.0,2019-01-22,-1.0596307408676022
5586,71.0,2019-01-22,-1.0461452399076057
5587,102.0,2019-01-22,-0.9928304417122626
5588,43.0,2019-01-22,-1.1260719447111858
5589,44.0,2019-01-22,-1.1716271429398455
5590,67.0,2019-01-22,-1.1147133164831258
5591,68.0,2019-01-22,-1.105866682477757
5592,74.0,2019-01-22,-1.0288866569953936
5593,75.0,2019-01-22,-1.0516903970127247
5594,35.0,2019-01-22,-1.1638334031586426
5595,36.0,2019-01-22,-1.1863940739958627
5596,45.0,2019-01-22,-1.1698561719365477
5597,64.0,2019-01-22,-1.1753829019883422
5598,65.0,2019-01-22,-1.1735853314278537
5599,66.0,2019-01-22,-1.1687594138321054
5600,76.0,2019-01-22,-1.1963645748408889
5601,18.0,2019-01-22,-1.1804189118035475
5602,19.0,2019-01-22,-1.172141895917488
5603,20.0,2019-01-22,-1.152771027574729
5604,21.0,2019-01-22,-1.1206281320761626
5605,22.0,2019-01-22,-1.1127497446423569
5606,33.0,2019-01-22,-1.1179949929262691
5607,34.0,2019-01-22,-1.1322581077901201
5608,46.0,2019-01-22,-1.1279585524681608
5609,31.0,2019-01-22,-1.0738673319218297
5610,32.0,2019-01-22,-1.0945688406809695
5611,47.0,2019-01-22,-1.094784800467773
5612,48.0,2019-01-22,-1.074546531774954
5613,60.0,2019-01-22,-1.06690945605471
5614,61.0,2019-01-22,-1.0784296782318854
5615,78.0,2019-01-22,-1.0772064459653972
5616,23.0,2019-01-22,-1.0982957138543676
5617,24.0,2019-01-22,-1.0810815610170152
5618,27.0,2019-01-22,-0.9733925613918072
5619,28.0,2019-01-22,-1.0130232042920309
5620,29.0,2019-01-22,-1.0105457113621288
5621,30.0,2019-01-22,-1.0707048810822266
5622,49.0,2019-01-22,-1.0411588199662536
5623,59.0,2019-01-22,-1.0388280955752702
5624,113.0,2019-01-22,-1.1279493877436242
5625,50.0,2019-01-22,-0.9710719675358412
5626,57.0,2019-01-22,-0.9920507749090935
5627,58.0,2019-01-22,-0.9910597697492864
5628,79.0,2019-01-22,-1.0442482003699562
5629,80.0,2019-01-22,-1.0321860920055963
5630,88.0,2019-01-22,-1.0770267172292594
5631,110.0,2019-01-22,-1.1679146841140726
5632,62.0,2019-01-22,-1.1293629570860024
5633,63.0,2019-01-22,-1.136323238214894
5634,90.0,2019-01-22,-1.072149472659377
5635,91.0,2019-01-22,-1.0854265305271282
5636,92.0,2019-01-22,-1.1129530724586512
5637,93.0,2019-01-22,-1.1886145904307523
5638,111.0,2019-01-22,-1.137457499782722
5639,112.0,2019-01-22,-1.0622120985562988
5640,114.0,2019-01-22,-1.0944387720191064
5641,115.0,2019-01-22,-1.066988260703314
5642,116.0,2019-01-22,-1.1050331032709733
5643,117.0,2019-01-22,-1.1816835803305232
5644,89.0,2019-01-22,-1.0684368269797584
5645,109.0,2019-01-22,-1.1974187309762745
5646,120.0,2019-01-22,-1.1973423084698245
5647,121.0,2019-01-22,-1.1623603990148184
5648,77.0,2019-01-22,-1.1901471688996392
5649,94.0,2019-01-22,-1.1960312756699607
5650,95.0,2019-01-22,-1.1967809998072638
5651,96.0,2019-01-22,-1.2039155556777543
5652,100.0,2019-01-22,-1.0703714383486795
5653,101.0,2019-01-22,-1.0302145779926328
5654,107.0,2019-01-22,-1.1075786924323314
5655,108.0,2019-01-22,-1.1752555970372243
5656,97.0,2019-01-22,-1.2036097314090826
5657,98.0,2019-01-22,-1.1958875635072734
5658,99.0,2019-01-22,-1.1188072848474746
5659,103.0,2019-01-22,-0.9979616401722206
5660,104.0,2019-01-22,-1.0593124107536374
5661,105.0,2019-01-22,-1.0804228618086809
5662,106.0,2019-01-22,-1.1021490284360786
5663,125.0,2019-01-22,-1.0203704635636155
5664,126.0,2019-01-22,-0.9994877588125428
5665,127.0,2019-01-22,-0.9927270618831596
5666,128.0,2019-01-22,-0.9700373175512874
5667,131.0,2019-01-22,-0.9495261506530529
5668,122.0,2019-01-22,-1.1491108687802225
5669,123.0,2019-01-22,-1.0964848636377027
5670,124.0,2019-01-22,-1.081678724079982
5671,132.0,2019-01-22,-0.9987837806564948
5672,133.0,2019-01-22,-1.0529420658229336
5673,134.0,2019-01-22,-1.0632616178725367
5674,157.0,2019-01-22,-1.0606799137027851
5675,158.0,2019-01-22,-1.0194262095736524
5676,135.0,2019-01-22,-1.0916807015757255
5677,136.0,2019-01-22,-1.1091949451188132
5678,137.0,2019-01-22,-1.1311503561412597
5679,138.0,2019-01-22,-1.1887080852915397
5680,139.0,2019-01-22,-1.2139750692557605
5681,140.0,2019-01-22,-1.173625651126606
5682,141.0,2019-01-22,-1.109415135614945
5683,118.0,2019-01-22,-1.2041954509131139
5684,119.0,2019-01-22,-1.1987198570546151
5685,142.0,2019-01-22,-1.2048834428114972
5686,143.0,2019-01-22,-1.2039458250807245
5687,144.0,2019-01-22,-1.1891617953030496
5688,145.0,2019-01-22,-1.1979673322840536
5689,153.0,2019-01-22,-1.196983985245682
5690,155.0,2019-01-22,-1.1338242073190947
5691,156.0,2019-01-22,-1.0855693853730122
5692,154.0,2019-01-22,-1.1714971082469774
5693,162.0,2019-01-22,-1.0279921712720692
5694,163.0,2019-01-22,-1.0494434852628285
5695,164.0,2019-01-22,-1.0928761124305608
5696,183.0,2019-01-22,-1.0615375579861088
5697,161.0,2019-01-22,-1.0094102194158228
5698,165.0,2019-01-22,-1.1490588607276229
5699,166.0,2019-01-22,-1.2152207701163455
5700,167.0,2019-01-22,-1.1813115348718202
5701,180.0,2019-01-22,-1.1842346306593652
5702,181.0,2019-01-22,-1.121245010693286
5703,182.0,2019-01-22,-1.0948444452092079
5704,172.0,2019-01-22,-1.1824447358278438
5705,146.0,2019-01-22,-1.1900950031024706
5706,147.0,2019-01-22,-1.1501880374434506
5707,148.0,2019-01-22,-1.0841910669691843
5708,151.0,2019-01-22,-1.1012393408719976
5709,152.0,2019-01-22,-1.1939470597360509
5710,173.0,2019-01-22,-1.0907180787159678
5711,176.0,2019-01-22,-1.1971807507926764
5712,170.0,2019-01-22,-1.2018926480078846
5713,171.0,2019-01-22,-1.2003104640893998
5714,177.0,2019-01-22,-1.2049299653075942
5715,178.0,2019-01-22,-1.2149700295810868
5716,168.0,2019-01-22,-1.2037829879189277
5717,169.0,2019-01-22,-1.1978333840415234
5718,179.0,2019-01-22,-1.2160172306706327
5719,82.0,2019-01-22,-1.0787274762540264
5720,83.0,2019-01-22,-1.0938460254833409
5721,84.0,2019-01-22,-1.0249524348230512
5722,85.0,2019-01-22,-1.0365663307692023
5723,86.0,2019-01-22,-1.1161754947707916
5724,149.0,2019-01-22,-1.0637777482984232
5725,150.0,2019-01-22,-1.1515376480700543
5726,174.0,2019-01-22,-1.1156216999068849
5727,175.0,2019-01-22,-1.1664836339619131
5728,186.0,2019-01-22,-1.2218529188127552
5729,187.0,2019-01-22,-1.219437939035171
5730,188.0,2019-01-22,-1.2103594433213123
5731,189.0,2019-01-22,-1.1291296026539297
5732,190.0,2019-01-22,-1.0804433713725363
5733,191.0,2019-01-22,-1.0949791013889252
5734,193.0,2019-01-22,-1.1310214841185071
5735,184.0,2019-01-22,-1.016775931925544
5736,185.0,2019-01-22,-1.1302756259114906
5737,192.0,2019-01-22,-1.0612553606193869
5738,194.0,2019-01-22,-1.0274981711159628
5739,195.0,2019-01-22,-1.1904671378293283
5740,196.0,2019-01-22,-1.032284910681296
5741,197.0,2019-01-22,-1.0899540106215468
5742,1.0,2019-01-29,-0.9264659883007192
5743,2.0,2019-01-29,-0.9526585837944432
5744,3.0,2019-01-29,-0.9313324025663696
5745,4.0,2019-01-29,-0.8615386192495823
5746,52.0,2019-01-29,-0.7943650473846252
5747,26.0,2019-01-29,-0.7692931967866518
5748,25.0,2019-01-29,-0.7645040517000934
5749,51.0,2019-01-29,-0.7666200600308144
5750,53.0,2019-01-29,-0.8046969490384274
5751,54.0,2019-01-29,-0.8324502247414054
5752,55.0,2019-01-29,-0.783893403534871
5753,56.0,2019-01-29,-0.7757590718821419
5754,81.0,2019-01-29,-0.8064958169674086
5755,87.0,2019-01-29,-0.8080560481747394
5756,10.0,2019-01-29,-0.8601381201677017
5757,11.0,2019-01-29,-0.9028865200256516
5758,5.0,2019-01-29,-0.8485219293789882
5759,6.0,2019-01-29,-0.7720658575144502
5760,7.0,2019-01-29,-0.8067892189543533
5761,8.0,2019-01-29,-0.8162072353125861
5762,9.0,2019-01-29,-0.8656255053976781
5763,198.0,2019-01-29,-0.7819859337547416
5764,130.0,2019-01-29,-0.7680593259985378
5765,159.0,2019-01-29,-0.8219997607197329
5766,40.0,2019-01-29,-0.8139900185009115
5767,72.0,2019-01-29,-0.7590982814395776
5768,129.0,2019-01-29,-0.7429441856344468
5769,16.0,2019-01-29,-0.8548883247959594
5770,160.0,2019-01-29,-0.7419873967139768
5771,17.0,2019-01-29,-0.8201240751446941
5772,37.0,2019-01-29,-0.7939922395319121
5773,38.0,2019-01-29,-0.8232648540717449
5774,42.0,2019-01-29,-0.7884808362111602
5775,69.0,2019-01-29,-0.7631692176381539
5776,73.0,2019-01-29,-0.7182383071520262
5777,12.0,2019-01-29,-0.9045368255869763
5778,13.0,2019-01-29,-0.8851382840227131
5779,14.0,2019-01-29,-0.8826145839005569
5780,15.0,2019-01-29,-0.8491566919106665
5781,39.0,2019-01-29,-0.8285056307491901
5782,41.0,2019-01-29,-0.7887866930481137
5783,70.0,2019-01-29,-0.7608189829672819
5784,71.0,2019-01-29,-0.7666425126069594
5785,102.0,2019-01-29,-0.7142754358364951
5786,43.0,2019-01-29,-0.7765697791811356
5787,44.0,2019-01-29,-0.7812815709001234
5788,67.0,2019-01-29,-0.7327805277481425
5789,68.0,2019-01-29,-0.7490924671588449
5790,74.0,2019-01-29,-0.719738110558774
5791,75.0,2019-01-29,-0.7229906472716415
5792,35.0,2019-01-29,-0.741821830847811
5793,36.0,2019-01-29,-0.7893397238468265
5794,45.0,2019-01-29,-0.7444701034163751
5795,64.0,2019-01-29,-0.7254357926089452
5796,65.0,2019-01-29,-0.7250927480942788
5797,66.0,2019-01-29,-0.7339814567529043
5798,76.0,2019-01-29,-0.7239762525052139
5799,18.0,2019-01-29,-0.7915547786493177
5800,19.0,2019-01-29,-0.7753870854959792
5801,20.0,2019-01-29,-0.7630505364251393
5802,21.0,2019-01-29,-0.7661348914516198
5803,22.0,2019-01-29,-0.7510883427275784
5804,33.0,2019-01-29,-0.7440306639875509
5805,34.0,2019-01-29,-0.7311795357089746
5806,46.0,2019-01-29,-0.7290105314474344
5807,31.0,2019-01-29,-0.7014171479187605
5808,32.0,2019-01-29,-0.7178064558868301
5809,47.0,2019-01-29,-0.7154599276153039
5810,48.0,2019-01-29,-0.7118570518067432
5811,60.0,2019-01-29,-0.6997935656511179
5812,61.0,2019-01-29,-0.7179392126373401
5813,78.0,2019-01-29,-0.7181110559700264
5814,23.0,2019-01-29,-0.7202382619528632
5815,24.0,2019-01-29,-0.7235662736000577
5816,27.0,2019-01-29,-0.7335271629807593
5817,28.0,2019-01-29,-0.7134805144775865
5818,29.0,2019-01-29,-0.7103610418513672
5819,30.0,2019-01-29,-0.6968028930434811
5820,49.0,2019-01-29,-0.6993849414262666
5821,59.0,2019-01-29,-0.7177450264978431
5822,113.0,2019-01-29,-0.7895666716588556
5823,50.0,2019-01-29,-0.7458625833232836
5824,57.0,2019-01-29,-0.7857151726263687
5825,58.0,2019-01-29,-0.7905236565898829
5826,79.0,2019-01-29,-0.7383881335533068
5827,80.0,2019-01-29,-0.7689536466108009
5828,88.0,2019-01-29,-0.7891607334312295
5829,110.0,2019-01-29,-0.745320552629639
5830,62.0,2019-01-29,-0.7246802832239584
5831,63.0,2019-01-29,-0.7289200532378245
5832,90.0,2019-01-29,-0.7443493589017646
5833,91.0,2019-01-29,-0.7275746884673662
5834,92.0,2019-01-29,-0.7275454134546514
5835,93.0,2019-01-29,-0.7287258408349608
5836,111.0,2019-01-29,-0.7496079737271755
5837,112.0,2019-01-29,-0.7813892830576228
5838,114.0,2019-01-29,-0.7750716179840897
5839,115.0,2019-01-29,-0.7638706171430164
5840,116.0,2019-01-29,-0.7533603161453595
5841,117.0,2019-01-29,-0.7390564884373909
5842,89.0,2019-01-29,-0.7726552625248847
5843,109.0,2019-01-29,-0.7320723403249283
5844,120.0,2019-01-29,-0.7169498033114947
5845,121.0,2019-01-29,-0.7105802741678932
5846,77.0,2019-01-29,-0.7277276863230112
5847,94.0,2019-01-29,-0.7260519025943594
5848,95.0,2019-01-29,-0.7206228386048921
5849,96.0,2019-01-29,-0.7070048325503391
5850,100.0,2019-01-29,-0.7178931276690049
5851,101.0,2019-01-29,-0.7136712869236301
5852,107.0,2019-01-29,-0.7172114581809798
5853,108.0,2019-01-29,-0.7093404677608931
5854,97.0,2019-01-29,-0.7107557576767884
5855,98.0,2019-01-29,-0.7226526273404965
5856,99.0,2019-01-29,-0.7270437260016761
5857,103.0,2019-01-29,-0.7077317314796902
5858,104.0,2019-01-29,-0.7108563318983309
5859,105.0,2019-01-29,-0.7111843621907111
5860,106.0,2019-01-29,-0.7097724601408663
5861,125.0,2019-01-29,-0.7131411151400814
5862,126.0,2019-01-29,-0.7118634727038942
5863,127.0,2019-01-29,-0.7084042295613383
5864,128.0,2019-01-29,-0.7151056896077315
5865,131.0,2019-01-29,-0.7154962847144174
5866,122.0,2019-01-29,-0.7108076182126775
5867,123.0,2019-01-29,-0.7123389373971984
5868,124.0,2019-01-29,-0.7124452375624468
5869,132.0,2019-01-29,-0.7099525103621798
5870,133.0,2019-01-29,-0.7128798585955702
5871,134.0,2019-01-29,-0.7125895385240975
5872,157.0,2019-01-29,-0.7125220305035624
5873,158.0,2019-01-29,-0.7097420225066489
5874,135.0,2019-01-29,-0.7113304117432317
5875,136.0,2019-01-29,-0.7114223579403711
5876,137.0,2019-01-29,-0.7109105367479306
5877,138.0,2019-01-29,-0.7135969356578113
5878,139.0,2019-01-29,-0.7251726488394514
5879,140.0,2019-01-29,-0.7141614684942654
5880,141.0,2019-01-29,-0.7113928819353754
5881,118.0,2019-01-29,-0.7344992506229941
5882,119.0,2019-01-29,-0.7363670675284313
5883,142.0,2019-01-29,-0.6981531295272654
5884,143.0,2019-01-29,-0.6956964426110034
5885,144.0,2019-01-29,-0.6884431172577086
5886,145.0,2019-01-29,-0.7092791765092469
5887,153.0,2019-01-29,-0.6860317280375535
5888,155.0,2019-01-29,-0.6983488312891633
5889,156.0,2019-01-29,-0.6989210379143637
5890,154.0,2019-01-29,-0.678880166849392
5891,162.0,2019-01-29,-0.6933406552357803
5892,163.0,2019-01-29,-0.6822039021159169
5893,164.0,2019-01-29,-0.6797494921221439
5894,183.0,2019-01-29,-0.7069716829350821
5895,161.0,2019-01-29,-0.6921712763096781
5896,165.0,2019-01-29,-0.6860044754629182
5897,166.0,2019-01-29,-0.6813476295689541
5898,167.0,2019-01-29,-0.6809797351925228
5899,180.0,2019-01-29,-0.6859129746596473
5900,181.0,2019-01-29,-0.7143243174201708
5901,182.0,2019-01-29,-0.7145735744550604
5902,172.0,2019-01-29,-0.7100330371443528
5903,146.0,2019-01-29,-0.7278455761642918
5904,147.0,2019-01-29,-0.7446236239178388
5905,148.0,2019-01-29,-0.7683298676592565
5906,151.0,2019-01-29,-0.7514441508691349
5907,152.0,2019-01-29,-0.7122698432935677
5908,173.0,2019-01-29,-0.73720791322186
5909,176.0,2019-01-29,-0.6762699563227101
5910,170.0,2019-01-29,-0.6732660556618189
5911,171.0,2019-01-29,-0.6795820917562416
5912,177.0,2019-01-29,-0.6651737844669142
5913,178.0,2019-01-29,-0.6771537440237616
5914,168.0,2019-01-29,-0.6807139587005141
5915,169.0,2019-01-29,-0.6819616883385766
5916,179.0,2019-01-29,-0.6791544301849075
5917,82.0,2019-01-29,-0.8424931143816465
5918,83.0,2019-01-29,-0.9748328594601552
