ward_no,date,mean
25,2018-07-31,0.2317942835741973
26,2018-07-31,0.19874272729880232
27,2018-07-31,0.1881377779881193
28,2018-07-31,0.1428758971750684
29,2018-07-31,0.11471008677862267
30,2018-07-31,0.20468102203166605
31,2018-07-31,0.24703893094859694
32,2018-07-31,0.2832996262043593
33,2018-07-31,0.21273830989856424
34,2018-07-31,0.1904936076552045
35,2018-07-31,0.2469131547464261
36,2018-07-31,0.2089928358196036
37,2018-07-31,0.27861539229594845
38,2018-07-31,0.2779076998950222
39,2018-07-31,0.2760090595868145
40,2018-07-31,0.33488668089337803
41,2018-07-31,0.48824885106888505
42,2018-07-31,0.4751078107887216
43,2018-07-31,0.4669328567461907
44,2018-07-31,0.469773719908881
45,2018-07-31,0.3300948941079916
46,2018-07-31,0.4295975811003071
47,2018-07-31,0.33633453313057343
48,2018-07-31,0.31826879292078897
49,2018-07-31,0.2795583134954792
50,2018-07-31,0.2503154882152259
51,2018-07-31,0.2522771314908597
52,2018-07-31,0.26505748585007377
53,2018-07-31,0.3088016933255178
54,2018-07-31,0.260259978738988
55,2018-07-31,0.34325849290032984
56,2018-07-31,0.3021444715929821
57,2018-07-31,0.3144829256488691
58,2018-07-31,0.29118825139264376
59,2018-07-31,0.3040100909359646
60,2018-07-31,0.31601837698039004
61,2018-07-31,0.3852894141348863
62,2018-07-31,0.21775624520333148
63,2018-07-31,0.3705423785638722
64,2018-07-31,0.34168897938678355
65,2018-07-31,0.3249144108223649
66,2018-07-31,0.3109539552092661
67,2018-07-31,0.3180272731276644
68,2018-07-31,0.2977829567124398
69,2018-07-31,0.37459392097328986
70,2018-07-31,0.38756274669659707
71,2018-07-31,0.36428994356751504
72,2018-07-31,0.3904540388111389
73,2018-07-31,0.3904577899781379
74,2018-07-31,0.37716620225234304
75,2018-07-31,0.2892249478164566
76,2018-07-31,0.1925668936766211
1,2018-08-07,-0.1884474268119524
2,2018-08-07,-0.14405001823016622
3,2018-08-07,-0.23836855282645936
4,2018-08-07,-0.21000329274634533
5,2018-08-07,-0.20627657423023
6,2018-08-07,-0.442282399269566
7,2018-08-07,-0.4393195652590846
8,2018-08-07,-0.4145133991792327
9,2018-08-07,-0.273699445347439
10,2018-08-07,-0.25196674005556285
11,2018-08-07,-0.3267706790452988
12,2018-08-07,-0.31764835415287185
13,2018-08-07,-0.33439242640423755
14,2018-08-07,-0.2591731981188535
15,2018-08-07,-0.26830146122770776
16,2018-08-07,-0.2763727783754572
17,2018-08-07,-0.182950407969858
18,2018-08-07,-0.1527300101828763
19,2018-08-07,-0.1447889243604768
20,2018-08-07,-0.14791943462615628
21,2018-08-07,-0.14222259285334726
22,2018-08-07,-0.19670766064647333
23,2018-08-07,-0.30253034716304583
24,2018-08-07,-0.2933902477882304
25,2018-08-07,-0.2605348431053085
26,2018-08-07,-0.3764666176952831
27,2018-08-07,-0.376351524980501
28,2018-08-07,-0.2904841968642801
29,2018-08-07,-0.16246946256068265
30,2018-08-07,-0.21609378415531968
31,2018-08-07,-0.3199032885440908
32,2018-08-07,-0.4678453138969108
33,2018-08-07,-0.4148456267877439
34,2018-08-07,-0.4653504966169922
35,2018-08-07,-0.4661470529337271
36,2018-08-07,-0.3888376608724184
37,2018-08-07,-0.36122201050170794
38,2018-08-07,-0.37603022264635577
39,2018-08-07,-0.3762208436159552
40,2018-08-07,-0.2630216369488638
41,2018-08-07,-0.20849393239624803
42,2018-08-07,-0.1991924733373792
43,2018-08-07,-0.2331462676493492
44,2018-08-07,-0.2565268494953402
45,2018-08-07,-0.4922507482864447
46,2018-08-07,-0.2462099194723871
47,2018-08-07,-0.3898533329867723
48,2018-08-07,-0.4349990971897073
49,2018-08-07,-0.4399653961684017
50,2018-08-07,-0.4411625878768905
51,2018-08-07,-0.4354297121052665
52,2018-08-07,-0.4325077503557944
53,2018-08-07,-0.4608860722088914
54,2018-08-07,-0.3663908925894999
55,2018-08-07,-0.4679145152075421
56,2018-08-07,-0.4374572941528324
57,2018-08-07,-0.43798520844188
58,2018-08-07,-0.4520999722324362
59,2018-08-07,-0.4525111119100272
60,2018-08-07,-0.40783835371457855
61,2018-08-07,-0.3762829000389439
62,2018-08-07,-0.5156515329738579
63,2018-08-07,-0.4729246259418811
64,2018-08-07,-0.41667180024145395
65,2018-08-07,-0.4533916129248871
66,2018-08-07,-0.454685631293471
67,2018-08-07,-0.42993678548205055
68,2018-08-07,-0.4328140481268112
69,2018-08-07,-0.4176045434944908
70,2018-08-07,-0.4596114398529771
71,2018-08-07,-0.46361089324171
72,2018-08-07,-0.5009908814296312
73,2018-08-07,-0.3991456019785384
74,2018-08-07,-0.37358869631039504
75,2018-08-07,-0.3458559643496309
76,2018-08-07,-0.4075615048356961
1,2018-08-14,-0.1459574581143277
2,2018-08-14,-0.034860122017655516
3,2018-08-14,0.02176903329690831
4,2018-08-14,-0.05130184847727858
5,2018-08-14,-0.1892882841772174
6,2018-08-14,-0.250138446774724
7,2018-08-14,-0.24427629405338674
8,2018-08-14,-0.19855242076826896
9,2018-08-14,-0.024746263397333768
10,2018-08-14,-0.15673607571594825
11,2018-08-14,-0.17644363825141934
12,2018-08-14,-0.158485862429864
13,2018-08-14,-0.14520854764522145
14,2018-08-14,-0.08074643969902197
15,2018-08-14,-0.05164468100095232
16,2018-08-14,-0.09378180771631628
17,2018-08-14,0.042605737944079736
18,2018-08-14,0.0697426798589432
19,2018-08-14,0.010986489602865362
20,2018-08-14,-0.02188699178857747
21,2018-08-14,-0.005215249720105611
22,2018-08-14,-0.05024236440877946
23,2018-08-14,-0.04570328767986436
24,2018-08-14,-0.0646675535292801
25,2018-08-14,-0.157229762670617
26,2018-08-14,-0.08990991211104288
27,2018-08-14,-0.15757775195434276
28,2018-08-14,-0.16242380934240394
29,2018-08-14,-0.1394678663437915
30,2018-08-14,-0.11382860062286193
31,2018-08-14,-0.0003806509035641976
32,2018-08-14,-0.08828956058950553
33,2018-08-14,-0.14701152046597948
34,2018-08-14,-0.11737793154141385
35,2018-08-14,-0.046978868285456325
36,2018-08-14,-0.02571966079101924
37,2018-08-14,-0.015276958352531931
38,2018-08-14,-0.028999526723930226
39,2018-08-14,-0.01961039895982866
40,2018-08-14,0.0018468743439931234
41,2018-08-14,-0.005078525627145403
42,2018-08-14,-0.058202594559615524
43,2018-08-14,-0.036362624413051485
44,2018-08-14,-0.03721451548623882
45,2018-08-14,-0.07248720318149766
46,2018-08-14,-0.06436686044109896
47,2018-08-14,-0.0065970356252560884
48,2018-08-14,-0.01966643205164041
49,2018-08-14,-0.030465128604862213
50,2018-08-14,-0.01417250162733059
